6 columns delimited by 5 spaces.
Voice, start time, frequency, note length, loudness, stereo position.
Note - voice numbers are different here to later files

6	56	57.23059241	1	16.5	0.05
8	56.05	523.2511306	2.95	25	0.65
7	56.1	310.6803588	1.9	36	-0.1
6	57	114.4611848	1	24	0.05
8	57.05	392.438348	2.95	27.5	-0.6
19	57.1	2790.672697	0.15	29.5	-0.9
6	58	57.23059241	1	26.5	0.05
8	58.05	327.0319566	2.95	30	-0.2
19	58.1	2790.672697	0.316666667	27	-0.9
6	59	57.23059241	1	16.5	0.05
8	59.05	261.6255653	2.95	32.5	0.65
7	59.1	277.9771631	1.9	36	-0.1
6	60	114.4611848	1	29	0.05
8	60.05	196.219174	2.95	25	-0.6
19	60.1	2790.672697	0.483333333	29.5	-0.9
6	61	57.23059241	1	19	0.05
8	61.1	196.219174	2.9	27.5	-0.2
6	62	57.23059241	1	16.5	0.05
8	62.03333333	392.438348	2.966666667	30	0.65
7	62.06666667	261.6255653	6.933333333	36	-0.1
17	62.1	1395.336348	0.1125	29.5	0.9
6	63	57.23059241	1	19	0.05
8	63.05	392.438348	2.95	25	-0.6
17	63.1	1395.336348	0.1125	27	0.9
6	64	54.5053261	1	29	0.05
8	64.05	436.0426088	2.95	27.5	-0.2
19	64.1	2790.672697	0.316666667	32	-0.9
6	65	54.5053261	1	19	0.05
8	65.1	174.4170435	2.9	30	0.65
6	66	54.5053261	1	24	0.05
8	66.03333333	218.0213044	2.966666667	32.5	-0.6
9	66.06666667	872.0852177	1.933333333	40	0.2
17	66.1	1395.336348	0.2375	29.5	0.9
6	67	54.5053261	1	16.5	0.05
8	67.05	261.6255653	2.95	25	-0.2
19	67.1	2790.672697	0.15	27	-0.9
6	68	109.0106522	1	29	0.05
8	68.1	348.8340871	2.9	27.5	0.65
6	69	54.5053261	1	19	0.05
8	69.03333333	174.4170435	2.966666667	30	-0.6
9	69.06666667	930.2242322	1.933333333	40	0.2
17	69.1	1395.336348	0.1125	27	0.9
6	70	54.5053261	1	16.5	0.05
8	70.05	174.4170435	2.95	25	-0.2
17	70.1	1395.336348	0.3625	32	0.9
6	71	54.5053261	1	26.5	0.05
8	71.1	218.0213044	2.9	27.5	0.65
6	72	49.05479349	1	16.5	0.05
8	72.05	261.6255653	2.95	30	-0.6
9	72.1	1046.502261	0.9	40	0.2
6	73	98.10958699	1	24	0.05
8	73.05	348.8340871	2.95	32.5	-0.2
19	73.1	2790.672697	0.15	29.5	-0.9
6	74	49.05479349	1	26.5	0.05
8	74.03333333	436.0426088	2.966666667	25	0.65
9	74.06666667	784.8766959	0.933333333	40	0.2
19	74.1	2790.672697	0.316666667	27	-0.9
6	75	49.05479349	1	16.5	0.05
8	75.05	218.0213044	2.95	27.5	-0.6
