This sequence file was used to generate the melody, harmony and bass notes of
my retuning of Chopin's Etude in C (Op. 10, No. 1)

This is pasted in from CSV output of Excel spreadsheet sequencer
I haven't yet figured out how to upload an Excel spreadsheet to GitHub

The column format is as follows:
Voice number  Start time (beats)  Frequency (Hz)  Note Duration (beats)  Loudness (rel. dB)   Stereo position

The frequencies are rational numbers.
The base frequency is C = 7040/27 Hz

(The original CSV file starts on the next line)
3444	141	1042.962963	19	44	0.2
3444	142	1564.444444	18	44	0.3
3444	143	2085.925926	17	44	0.1
3444	144	2607.407407	16	49	-0.1
3444	145	2085.925926	15	44	-0.3
3444	146	1564.444444	14	44	-0.2
3444	147	1042.962963	13	44	0
3435	148	1303.703704	12	51	0.2
3435	149	1042.962963	11	46	0.3
3435	150	782.2222222	10	46	0.1
3435	151	521.4814815	9	46	-0.1
3436	152	651.8518519	8	53	-0.3
3436	153	521.4814815	7	48	-0.2
3436	154	391.1111111	6	48	0
3436	155	260.7407407	5	48	0.2
3426	156	325.9259259	4	55	0.3
3426	157	260.7407407	3	50	0.1
3426	158	195.5555556	2	50	-0.1
3426	159	130.3703704	1	50	-0.3
3426	161	130.3703704	15	50	0
3426	162	173.8271605	14	50	0.2
3426	163	260.7407407	13	50	0.3
3436	164	347.654321	12	53	0.1
3436	165	260.7407407	11	48	-0.1
3436	166	347.654321	10	48	-0.3
3436	167	521.4814815	9	48	-0.2
3435	168	695.308642	8	51	0
3435	169	521.4814815	7	46	0.2
3435	170	695.308642	6	46	0.3
3435	171	1042.962963	5	46	0.1
3444	172	1390.617284	4	49	-0.1
3444	173	1042.962963	3	44	-0.3
3444	174	1390.617284	2	44	-0.2
3444	175	2085.925926	1	44	0
3444	176	2607.407407	16	49	0.2
3444	177	2085.925926	15	44	0.3
3444	178	1489.94709	14	44	0.1
3444	179	1042.962963	13	44	-0.1
3435	180	1303.703704	12	51	-0.3
3435	181	1042.962963	11	46	-0.2
3435	182	744.973545	10	46	0
3435	183	521.4814815	9	46	0.2
3436	184	651.8518519	8	53	0.3
3436	185	521.4814815	7	48	0.1
3436	186	372.4867725	6	48	-0.1
3436	187	260.7407407	5	48	-0.3
3426	188	325.9259259	4	55	-0.2
3426	189	260.7407407	3	50	0
3426	190	186.2433862	2	50	0.2
3426	191	130.3703704	1	50	0.3
3426	193	130.3703704	15	50	-0.1
3426	194	195.5555556	14	50	-0.3
3426	195	260.7407407	13	50	-0.2
3436	196	293.3333333	12	53	0
3436	197	260.7407407	11	48	0.2
3436	198	391.1111111	10	48	0.3
3436	199	521.4814815	9	48	0.1
3435	200	586.6666667	8	51	-0.1
3435	201	521.4814815	7	46	-0.3
3435	202	782.2222222	6	46	-0.2
3435	203	1042.962963	5	46	0
3444	204	1173.333333	4	49	0.2
3444	205	1042.962963	3	44	0.3
3444	206	1564.444444	2	44	0.1
3444	207	2085.925926	1	44	-0.1
3444	208	2346.666667	16	49	-0.3
3444	209	1955.555556	15	44	-0.2
3444	210	1564.444444	14	44	0
3444	211	977.7777778	13	44	0.2
3435	212	1173.333333	12	51	0.3
3435	213	977.7777778	11	46	0.1
3435	214	782.2222222	10	46	-0.1
3435	215	488.8888889	9	46	-0.3
3436	216	586.6666667	8	53	-0.2
3436	217	488.8888889	7	48	0
3436	218	391.1111111	6	48	0.2
3436	219	244.4444444	5	48	0.3
3426	220	293.3333333	4	55	0.1
3426	221	244.4444444	3	50	-0.1
3426	222	195.5555556	2	50	-0.3
3426	223	122.2222222	1	50	-0.2
3426	225	146.6666667	15	50	0.2
3426	226	195.5555556	14	50	0.3
3426	227	293.3333333	13	50	0.1
3436	228	325.9259259	12	53	-0.1
3436	229	293.3333333	11	48	-0.3
3436	230	391.1111111	10	48	-0.2
3436	231	586.6666667	9	48	0
3435	232	651.8518519	8	51	0.2
3435	233	586.6666667	7	46	0.3
3435	234	782.2222222	6	46	0.1
3435	235	1173.333333	5	46	-0.1
3444	236	1303.703704	4	49	-0.3
3444	237	1173.333333	3	44	-0.2
3444	238	1564.444444	2	44	0
3444	239	2346.666667	1	44	0.2
3444	240	2607.407407	16	49	0.3
3444	241	2085.925926	15	44	0.1
3444	242	1564.444444	14	44	-0.1
3444	243	1042.962963	13	44	-0.3
3435	244	1303.703704	12	51	-0.2
3435	245	1042.962963	11	46	0
3435	246	782.2222222	10	46	0.2
3435	247	521.4814815	9	46	0.3
3436	248	651.8518519	8	53	0.1
3436	249	521.4814815	7	48	-0.1
3436	250	391.1111111	6	48	-0.3
3436	251	260.7407407	5	48	-0.2
3426	252	325.9259259	4	55	0
3426	253	260.7407407	3	50	0.2
3426	254	195.5555556	2	50	0.3
3426	255	130.3703704	1	50	0.1
3426	257	162.962963	15	50	-0.3
3426	258	260.7407407	14	50	-0.2
3426	259	325.9259259	13	50	0
3436	260	347.654321	12	53	0.2
3436	261	325.9259259	11	48	0.3
3436	262	521.4814815	10	48	0.1
3436	263	651.8518519	9	48	-0.1
3435	264	695.308642	8	51	-0.3
3435	265	651.8518519	7	46	-0.2
3435	266	1042.962963	6	46	0
3435	267	1303.703704	5	46	0.2
3444	268	1390.617284	4	49	0.3
3444	269	1303.703704	3	44	0.1
3444	270	2085.925926	2	44	-0.1
3444	271	2607.407407	1	44	-0.3
3444	272	2781.234568	16	49	-0.2
3444	273	2317.695473	15	44	0
3444	274	1986.59612	14	44	0.2
3444	275	1158.847737	13	44	0.3
3435	276	1390.617284	12	51	0.1
3435	277	1158.847737	11	46	-0.1
3435	278	993.29806	10	46	-0.3
3435	279	579.4238683	9	46	-0.2
